sample_index,timestamp_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,accel_magnitude_g,roll_kf_deg,pitch_kf_deg,roll_bias_dps,pitch_bias_dps,roll_k_angle,pitch_k_angle
31733,325121,-4946,1718,4330,-10936,-32768,1930,-0.39629,0.10395,0.53983,-82.88702,-248.73434,16.8771,10.89988,35.78647,0.6777,5.89658,12.83018,-0.00631,0.042015,3e-05,3e-05
31734,325132,-3144,1054,13510,-27372,-32768,8924,-0.28571,0.06322,1.0853,-208.35266,-248.73434,70.26642,3.33397,14.72499,1.12406,3.81301,10.34333,-0.0063,0.04193,0.000207,0.000207
31735,325142,-3644,106,18262,-26343,-32768,11235,-0.3164,0.00507,1.36766,-200.49771,-248.73434,87.90764,0.21252,13.02561,1.40379,1.80807,7.85567,-0.006297,0.041921,2e-05,2e-05
31736,325153,-564,-34,19190,-13351,-20135,10392,-0.12739,-0.00351,1.42281,-101.32214,-152.29922,81.47252,-0.14154,5.11626,1.4285,0.79489,6.33223,-0.006296,0.041923,1.8e-05,1.8e-05
31737,325163,12660,372,9928,255,-990,8278,0.68411,0.02139,0.87246,2.54046,-6.1542,65.33512,1.4044,-38.09227,1.1089,0.82052,6.25793,-0.006311,0.043078,0.000278,0.000278
31738,325173,3174,-2480,13426,-354,-7695,-914,0.102,-0.15355,1.08031,-2.1084,-57.33741,-4.83282,-8.08976,-5.34016,1.09593,0.79629,5.68014,-0.00601,0.043451,0.000362,0.000362
31739,325184,1832,138,12230,-4742,-9667,-1271,0.01964,0.00704,1.00925,-35.60458,-72.39084,-7.55801,0.39942,-1.115,1.00946,0.43958,4.84866,-0.005943,0.053472,0.017648,0.017648
31740,325194,1330,-98,14062,-3634,-8818,-3653,-0.01116,-0.00744,1.1181,-27.14656,-65.90993,-25.74122,-0.38128,0.57197,1.11818,0.16804,4.18815,-0.00593,0.053553,0.000241,0.000241
31741,325204,946,194,9582,-3390,-7855,-8119,-0.03473,0.01047,0.8519,-25.28397,-58.55878,-59.83282,0.70419,2.33414,0.85267,-0.08462,3.60183,-0.005942,0.053572,0.000157,0.000157
31742,325215,4976,-1122,17668,-5234,-12056,-8585,0.21258,-0.07025,1.33237,-39.36031,-90.62748,-63.39007,-3.01831,-9.05269,1.35105,-0.47823,2.69469,-0.005935,0.053603,2.8e-05,2.8e-05
31743,325225,2728,-780,11870,-1390,-4952,-13886,0.07463,-0.04927,0.98785,-10.01679,-36.39848,-103.85572,-2.85559,-4.31483,0.99189,-0.62547,2.19264,-0.001531,0.066454,0.020697,0.020697
31744,325236,2204,-2622,13314,-2329,-3536,-16930,0.04247,-0.16226,1.07366,-17.18473,-25.58931,-127.09236,-8.59422,-2.2399,1.08668,-0.80086,1.93418,-0.001199,0.066632,0.000456,0.000456
31745,325247,1206,-662,12926,-1072,-1923,-15920,-0.01877,-0.04204,1.0506,-7.58931,-13.27634,-119.38244,-2.2913,1.02282,1.05161,-0.87853,1.79976,-0.001032,0.066724,0.001268,0.001268
31746,325257,550,-482,12268,-736,-1317,-14841,-0.05903,-0.031,1.0115,-5.02443,-8.65038,-111.1458,-1.75516,3.33823,1.0137,-0.93882,1.73237,-9.3e-05,0.064877,0.012168,0.012168
31747,325268,1120,-516,12078,-341,-1215,-14119,-0.02405,-0.03308,1.00021,-2.00916,-7.87176,-105.63435,-1.89431,1.37661,1.00105,-0.99055,1.64365,0.002861,0.06575,0.033829,0.033829
31748,325278,712,-148,12236,-35,-1555,-13974,-0.04909,-0.01051,1.0096,0.32672,-10.46718,-104.52748,-0.5963,2.78336,1.01085,-0.9812,1.5578,0.00229,0.063932,0.015644,0.015644
31749,325288,2994,874,12034,16,-984,-15771,0.09095,0.05218,0.9976,0.71603,-6.1084,-118.24503,2.9943,-5.20214,1.0031,-0.85309,1.29188,-0.008998,0.082985,0.030485,0.030485
31750,325298,3178,806,11962,-114,-185,-21018,0.10224,0.04801,0.99332,-0.27634,-0.00916,-158.29848,2.76719,-5.86991,0.99972,-0.73739,1.057,-0.020041,0.104812,0.032672,0.032672
31751,325309,2062,408,12140,-135,-69,-25724,0.03376,0.0236,1.0039,-0.43664,0.87634,-194.22214,1.34655,-1.92539,1.00474,-0.68663,0.98606,-0.025164,0.112148,0.026305,0.026305
31752,325319,1414,-170,12102,-88,-311,-29290,-0.00601,-0.01186,1.00164,-0.07786,-0.97099,-221.44351,-0.67822,0.34363,1.00173,-0.68688,0.95584,-0.02519,0.113956,0.030697,0.030697
31753,325329,824,-880,11814,64,-594,-29017,-0.04221,-0.05541,0.98453,1.08244,-3.1313,-219.35954,-3.2212,2.45129,0.98699,-0.7057,0.94134,-0.022402,0.112283,0.011745,0.011745
31754,325339,1370,-598,12506,-176,-430,-26618,-0.00871,-0.03811,1.02565,-0.74962,-1.87939,-201.04655,-2.12802,0.4861,1.02639,-0.71864,0.91968,-0.021874,0.112445,0.004005,0.004005
31755,325350,1680,-92,11870,-74,-258,-26646,0.01032,-0.00707,0.98785,0.02901,-0.56641,-201.2603,-0.4102,-0.59827,0.98793,-0.71414,0.89328,-0.022246,0.114273,0.012976,0.012976
31756,325360,1570,-346,11792,-213,-447,-28544,0.00357,-0.02265,0.98322,-1.03206,-2.00916,-215.74886,-1.31984,-0.20771,0.98349,-0.72935,0.86278,-0.02177,0.115137,0.008583,0.008583
31757,325371,-64,-1320,12164,-216,-225,-28728,-0.09671,-0.0824,1.00532,-1.05496,-0.3145,-217.15343,-4.68563,5.47637,1.01332,-0.7852,0.91175,-0.017528,0.110173,0.011536,0.011536
31758,325381,-78,-1714,12038,-75,-138,-24437,-0.09757,-0.10657,0.99784,0.02137,0.34962,-184.39771,-6.09597,5.55308,1.00824,-0.88533,1.00194,-0.008163,0.101993,0.018925,0.018925
31759,325391,1028,-1116,11746,-93,-207,-19246,-0.02969,-0.06989,0.98049,-0.11603,-0.1771,-144.77176,-4.07693,1.73034,0.98342,-0.91356,1.00538,-0.005633,0.101413,0.008512,0.008512
31760,325402,1228,-578,12266,-229,-460,-17316,-0.01742,-0.03688,1.01138,-1.1542,-2.1084,-130.03893,-2.08859,0.9862,1.01221,-0.93995,0.98331,-0.004245,0.10141,0.012804,0.012804
31761,325412,3214,-1794,11708,-82,-272,-17218,0.10445,-0.11147,0.97823,-0.03206,-0.67328,-129.29083,-6.50112,-6.0558,0.99008,-1.02928,0.86296,0.004049,0.111897,0.016015,0.016015
31762,325422,3174,-1412,11832,-298,-518,-18631,0.102,-0.08804,0.9856,-1.68092,-2.55115,-140.0771,-5.10462,-5.88506,0.99476,-1.14603,0.67089,0.01335,0.127302,0.024614,0.024614
31763,325433,5346,-1680,11936,-223,-190,-24709,0.23528,-0.10448,0.99178,-1.1084,-0.04733,-186.47404,-6.01381,-13.27494,1.02464,-1.17895,0.60682,0.015371,0.133104,0.004469,0.004469
31764,325443,5340,-834,12770,-335,-931,-29032,0.23491,-0.05259,1.04133,-1.96336,-5.70382,-219.47404,-2.89099,-12.69693,1.0688,-1.19986,0.53969,0.015475,0.13392,0.000662,0.000662
31765,325454,8590,-872,12420,-133,-1165,-32768,0.43435,-0.05492,1.02054,-0.42137,-7.49008,-247.99313,-3.0803,-23.02544,1.11048,-1.20472,0.45727,0.015521,0.134495,0.000263,0.000263
31766,325464,7800,1248,11920,-256,-1212,-32768,0.38587,0.07512,0.99083,-1.36031,-7.84885,-247.99313,4.33584,-21.22284,1.06596,-1.21439,0.36155,0.015141,0.135973,0.000735,0.000735
31767,325475,5694,1384,12038,-451,-373,-32768,0.25664,0.08347,0.99784,-2.84886,-1.44427,-247.99313,4.7815,-14.37544,1.03369,-1.22691,0.30635,0.013641,0.139639,0.002676,0.002676
31768,325485,7774,764,12040,-174,468,-32768,0.38428,0.04544,0.99796,-0.73435,4.97557,-247.99313,2.60677,-21.04013,1.07035,-1.23185,0.34055,0.013405,0.140956,0.000662,0.000662
31769,325495,8484,92,11852,-145,669,-32768,0.42785,0.00421,0.98679,-0.51298,6.50992,-247.99313,0.24468,-23.44034,1.07555,-1.23625,0.39037,0.013324,0.142246,0.000582,0.000582
31770,325505,10284,-770,12186,-237,2069,-32768,0.53831,-0.04866,1.00663,-1.21527,17.19695,-247.99313,-2.76758,-28.10836,1.14256,-1.24879,0.55612,0.013348,0.142693,0.000167,0.000167
31771,325516,9576,8,13142,321,2873,-25279,0.49486,-0.00094,1.06344,3.04427,23.33435,-190.8252,-0.05057,-24.95449,1.17294,-1.21835,0.78507,0.013336,0.142968,0.000115,0.000115
31772,325526,5102,-3318,12012,1871,4659,-18365,0.22031,-0.20496,0.99629,14.87634,36.96794,-138.04655,-11.62473,-12.22114,1.04074,-1.09065,1.12679,0.015282,0.145434,0.001983,0.001983
31773,325537,1244,-3892,11848,1037,7337,-16315,-0.01644,-0.24017,0.98655,8.50992,57.41069,-122.39771,-13.68206,0.92761,1.01549,-1.13597,1.69151,0.027389,0.146172,0.010276,0.010276
31774,325547,-2546,-4388,12242,1054,8425,-17608,-0.24902,-0.27059,1.00996,8.6397,65.71603,-132.26793,-14.99865,13.39608,1.07482,-1.05849,2.35406,0.028192,0.145535,0.00062,0.00062
31775,325558,-8804,-6170,9318,1530,8025,-20693,-0.63304,-0.3799,0.83622,12.27328,62.66259,-155.81755,-24.43276,34.57616,1.11549,-0.94228,2.98763,0.028773,0.144755,0.000266,0.000266
31776,325568,786,-3410,10066,1403,6149,-21731,-0.04455,-0.2106,0.88066,11.30382,48.34198,-163.74121,-13.4491,2.81638,0.90659,-0.83469,3.46933,0.029252,0.14478,0.000409,0.000409
31777,325579,-1722,-3612,13194,38,4927,-20553,-0.19845,-0.22299,1.06653,0.88397,39.01374,-154.74886,-11.80941,10.32236,1.10751,-0.82958,3.86004,0.029571,0.144592,0.000313,0.000313
31778,325589,-2560,-3186,12596,1075,3798,-21188,-0.24988,-0.19686,1.03099,8.8,30.39542,-159.59618,-10.81009,13.39076,1.07895,-0.74774,4.16792,0.030115,0.144094,0.000582,0.000582
31779,325599,-3374,-3066,11474,835,3130,-24349,-0.29983,-0.1895,0.96432,6.96794,25.29618,-183.72595,-11.11755,16.96616,1.02749,-0.72363,4.47386,0.034318,0.139042,0.004337,0.004337
31780,325610,3018,-1182,12694,1352,3078,-26167,0.09242,-0.07393,1.03682,10.9145,24.89924,-197.60382,-4.07878,-5.08112,1.04355,-0.62133,4.70308,0.034921,0.140748,0.001875,0.001875
31781,325620,822,-410,12582,1189,4337,-25506,-0.04234,-0.02658,1.03016,9.67023,34.50992,-192.55801,-1.47794,2.35257,1.03137,-0.52829,5.0374,0.035228,0.141617,0.003478,0.003478
31782,325631,-6886,-986,10204,2082,5095,-28711,-0.51534,-0.06191,0.88886,16.48702,40.29618,-217.02367,-3.98434,30.04419,1.02931,-0.37809,5.53631,0.036558,0.132585,0.003957,0.003957
31783,325641,-11018,-2908,10772,1687,4648,-24632,-0.76891,-0.17981,0.92261,13.47176,36.88397,-185.88626,-11.02814,39.28363,1.2144,-0.24464,5.9066,0.036641,0.132327,8.3e-05,8.3e-05
31784,325652,-7094,-1854,10846,1813,3184,-19644,-0.52811,-0.11515,0.92701,14.43359,25.7084,-147.80992,-7.08112,29.48146,1.07308,-0.10564,6.17897,0.037102,0.130788,0.000712,0.000712
31785,325662,-2832,-1190,12348,1219,1885,-13498,-0.26657,-0.07442,1.01626,9.89924,15.79237,-100.89389,-4.18852,14.66018,1.05327,-0.01258,6.34666,0.037618,0.129761,0.001331,0.001331
31786,325673,-2596,1052,11808,1261,1353,-11383,-0.25208,0.0631,0.98417,10.21985,11.7313,-84.74886,3.66856,14.33861,1.0179,0.12255,6.53598,0.03453,0.122967,0.009308,0.009308
31787,325683,824,984,12330,1760,1638,-17208,-0.04221,0.05893,1.01519,14.02901,13.90687,-129.21451,3.3222,2.37711,1.01777,0.29131,6.63336,0.03186,0.126716,0.009418,0.009418
31788,325693,86,550,11588,2664,1694,-22290,-0.0875,0.03231,0.9711,20.92977,14.33435,-168.00839,1.90551,5.14595,0.97557,0.50823,6.76623,0.031125,0.127568,0.005646,0.005646
31789,325703,-2524,812,12152,3131,1636,-28116,-0.24767,0.04838,1.00461,24.49466,13.8916,-212.48167,2.75708,13.83355,1.03582,0.75861,6.92373,0.030593,0.125729,0.002866,0.002866
31790,325714,-6516,204,11102,4129,1004,-32768,-0.49264,0.01108,0.94222,32.11298,9.06718,-247.99313,0.67399,27.60115,1.06329,1.07903,7.03321,0.030629,0.123872,0.000974,0.000974
31791,325724,-8996,-1242,10884,4427,189,-32768,-0.64483,-0.07761,0.92927,34.38778,2.8458,-247.99313,-4.77438,34.6639,1.13374,1.42121,7.06663,0.030758,0.123298,0.000225,0.000225
31792,325734,-4830,-2724,11066,4117,-706,-32768,-0.38918,-0.16852,0.94008,32.02137,-3.98626,-247.99313,-10.16303,22.17021,1.03131,1.69633,7.08252,0.034904,0.118024,0.003763,0.003763
31793,325745,-2526,-636,11748,1377,-1557,-12008,-0.24779,-0.04044,0.98061,11.10534,-10.48244,-89.51984,-2.36164,14.16965,1.01224,1.73958,7.0929,0.041144,0.107255,0.01618,0.01618
31794,325755,-202,2484,12224,-1227,-1583,9425,-0.10517,0.15094,1.00889,-8.77252,-10.68092,74.09084,8.50897,5.88644,1.02553,1.68849,6.97908,0.037718,0.107804,0.005401,0.005401
31795,325766,-10,662,11998,-735,-1216,5438,-0.09339,0.03918,0.99546,-5.01679,-7.87939,43.65572,2.25382,5.3556,1.0006,1.66212,6.83862,0.035482,0.113408,0.039252,0.039252
31796,325776,-324,-182,11954,-160,-635,493,-0.11266,-0.01259,0.99285,-0.62748,-3.44427,5.90763,-0.7267,6.47334,0.9993,1.56474,6.79048,0.043873,0.114569,0.038095,0.038095
31797,325786,-352,-244,12050,-84,-358,-240,-0.11438,-0.0164,0.99855,-0.04733,-1.32977,0.31221,-0.94072,6.53365,1.00521,1.48988,6.76889,0.050708,0.11523,0.029522,0.029522
31798,325796,-354,-316,12012,-68,-185,-308,-0.1145,-0.02081,0.99629,0.07481,-0.00916,-0.20687,-1.19675,6.55475,1.00307,1.40005,6.7605,0.059033,0.11589,0.033524,0.033524
31799,325806,-304,-294,12262,-75,84,-287,-0.11143,-0.01946,1.01115,0.02137,2.04427,-0.04656,-1.10274,6.2878,1.01745,1.37695,6.77532,0.061132,0.116303,0.009079,0.009079
31800,325816,-186,-246,12440,-97,1563,-307,-0.10419,-0.01652,1.02172,-0.14656,13.33435,-0.19924,-0.92627,5.82201,1.02716,1.36471,6.90271,0.062071,0.116746,0.004416,0.004416
31801,325826,-376,-432,12730,-81,3505,-587,-0.11585,-0.02793,1.03896,-0.02443,28.15878,-2.33664,-1.53981,6.36042,1.04577,1.35891,7.18173,0.062527,0.116875,0.0017,0.0017
31802,325836,-306,-278,13144,-111,7542,-279,-0.11156,-0.01848,1.06356,-0.25344,58.97557,0.0145,-0.99556,5.987,1.06955,1.35396,7.76895,0.062693,0.117001,0.000763,0.000763
31803,325846,-812,-258,12366,-103,13755,-87,-0.14261,-0.01726,1.01733,-0.19237,106.40305,1.48015,-0.97171,7.97855,1.02742,1.34106,8.82802,0.063648,0.117351,0.004453,0.004453
31804,325856,-1040,652,12114,-59,15772,-187,-0.1566,0.03856,1.00235,0.14351,121.8,0.71679,2.20333,8.87319,1.01524,1.35168,10.03149,0.062741,0.118584,0.011399,0.011399
31805,325866,-1542,-262,11082,442,16487,-2615,-0.18741,-0.0175,0.94103,3.96794,127.25802,-17.81756,-1.06541,11.26112,0.95967,1.3853,11.30279,0.063243,0.118593,0.002213,0.002213
31806,325877,-2016,-420,10902,815,14312,-4208,-0.21649,-0.02719,0.93034,6.81527,110.65496,-29.97786,-1.67419,13.0944,0.95558,1.447,12.40943,0.06378,0.118475,0.001859,0.001859
31807,325887,-1896,130,10608,655,4017,-3243,-0.20913,0.00655,0.91287,5.59389,32.06717,-22.61145,0.41079,12.90292,0.93654,1.50128,12.72908,0.063875,0.11846,0.000943,0.000943
31808,325897,-2304,-410,11000,766,-1655,-3950,-0.23417,-0.02658,0.93616,6.44122,-11.23053,-28.0084,-1.62627,14.03808,0.96537,1.55542,12.61988,0.064763,0.118064,0.003017,0.003017
31809,325908,-1294,528,10802,815,-5485,-4208,-0.17219,0.03096,0.92439,6.81527,-40.46718,-29.97786,1.91816,10.54575,0.9408,1.62325,12.2122,0.064733,0.118233,0.001098,0.001098
31810,325918,-714,628,10722,1199,-10516,-6484,-0.13659,0.03709,0.91964,9.74656,-78.87176,-47.35191,2.30971,8.44161,0.93047,1.72055,11.41989,0.064689,0.118456,0.000809,0.000809
31811,325928,-214,536,10718,1716,-16896,-9564,-0.10591,0.03145,0.9194,13.69313,-127.57404,-70.86336,1.95911,6.56746,0.92602,1.85691,10.14037,0.064682,0.118694,0.000723,0.000723
31812,325939,1270,32,11618,2049,-23067,-13017,-0.01484,0.00053,0.97288,16.23512,-174.68091,-97.22214,0.03143,0.87416,0.97299,2.0089,8.35564,0.065577,0.12208,0.004886,0.004886
31813,325949,-3266,-6128,16732,1936,-25566,-15392,-0.2932,-0.37732,1.27675,15.37252,-193.75725,-115.35191,-16.46425,12.41994,1.36324,2.16139,6.41703,0.06563,0.122063,3.1e-05,3.1e-05
31814,325960,1588,730,12608,884,-11271,-7432,0.00467,0.04335,1.03171,7.34198,-84.63512,-54.58855,2.406,-0.25911,1.03263,2.23476,5.54884,0.065574,0.123963,0.003537,0.003537
31815,325970,1844,-592,12804,1255,-5526,-11055,0.02038,-0.03774,1.04335,10.17405,-40.78016,-82.24503,-2.07175,-1.11827,1.04423,2.32695,5.12717,0.066394,0.125127,0.002019,0.002019
31816,325980,2398,-24,12726,1485,-5454,-13897,0.05438,-0.0029,1.03872,11.92977,-40.23054,-103.93969,-0.16004,-2.99666,1.04014,2.43922,4.70475,0.066981,0.126864,0.002444,0.002444
31817,325991,1020,-358,12210,1375,-5931,-14622,-0.03019,-0.02339,1.00806,11.09008,-43.87176,-109.47404,-1.32915,1.71473,1.00878,2.4591,4.20536,0.0753,0.132334,0.023294,0.023294
31818,326001,484,-380,11860,1272,-6860,-13475,-0.06308,-0.02474,0.98726,10.30382,-50.96336,-100.71832,-1.43541,3.65463,0.98958,2.48309,3.69362,0.082508,0.132406,0.019589,0.019589
31819,326011,2074,44,11850,1052,-6512,-11344,0.03449,0.00127,0.98667,8.62443,-48.30687,-84.45114,0.07373,-2.00224,0.98727,2.52984,3.12846,0.086067,0.13984,0.015499,0.015499
31820,326022,1218,-938,13546,-79,-5232,-9930,-0.01804,-0.05897,1.08744,-0.00916,-38.53588,-73.65725,-3.10384,0.94878,1.08919,2.52602,2.74079,0.086331,0.139924,0.000509,0.000509
31821,326032,346,-636,12490,497,-3990,-8902,-0.07155,-0.04044,1.02469,4.38779,-29.05496,-65.80992,-2.26013,3.99094,1.02799,2.5465,2.45604,0.088404,0.139262,0.004667,0.004667
31822,326042,-32,-214,11416,608,-2911,-8649,-0.09474,-0.01456,0.96088,5.23511,-20.81832,-63.87862,-0.8679,5.63053,0.96565,2.58673,2.25743,0.089438,0.138253,0.003241,0.003241
31823,326052,-6,-550,12048,-452,-2208,-7519,-0.09315,-0.03517,0.99843,-2.85649,-15.45191,-55.25267,-2.01723,5.32662,1.00338,2.39151,2.2184,0.104683,0.127505,0.036237,0.036237
31824,326063,56,-458,12306,350,-1927,-7442,-0.08934,-0.02952,1.01376,3.26565,-13.30687,-54.66489,-1.66812,5.03433,1.01812,2.38452,2.11189,0.108232,0.124946,0.009435,0.009435
31825,326073,-464,-622,12232,71,-1038,-7065,-0.12125,-0.03958,1.00936,1.13588,-6.52061,-51.78703,-2.24575,6.84479,1.01739,2.3482,2.09362,0.112515,0.120516,0.01004,0.01004
31826,326083,-1004,-924,11744,147,-352,-5773,-0.15439,-0.05811,0.98037,1.71603,-1.28397,-41.92443,-3.39205,8.93413,0.99415,2.19437,2.28185,0.128129,0.101923,0.02951,0.02951
31827,326093,-1176,-804,12196,117,-917,-3877,-0.16495,-0.05075,1.00723,1.48702,-5.59695,-27.45115,-2.8843,9.28875,1.0219,2.17305,2.27329,0.131338,0.097472,0.006855,0.006855
31828,326103,-524,-308,12304,-147,-1367,-2317,-0.12493,-0.02032,1.01364,-0.52824,-9.03206,-15.54275,-1.14855,7.02506,1.02152,2.14297,2.21629,0.133495,0.094321,0.007082,0.007082
31829,326114,-510,-114,11978,-220,-738,-1544,-0.12408,-0.00842,0.99427,-1.0855,-4.23053,-9.64198,-0.48532,7.11294,1.00202,2.03333,2.35707,0.142448,0.077414,0.037253,0.037253
31830,326124,-164,-82,12202,3,-714,-1319,-0.10284,-0.00646,1.00758,0.61679,-4.04733,-7.92443,-0.36729,5.82783,1.01284,2.003,2.36702,0.14567,0.072711,0.014579,0.014579
31831,326134,-690,-1730,12338,-36,657,-405,-0.13512,-0.10755,1.01566,0.31908,6.41832,-0.94733,-6.04453,7.53636,1.03024,1.9739,2.45004,0.148501,0.070915,0.003831,0.003831
31832,326144,-1496,-2096,12210,-375,2788,5538,-0.18458,-0.13,1.00806,-2.2687,22.6855,44.41908,-7.34832,10.29292,1.03303,1.91918,2.70122,0.151307,0.068616,0.003286,0.003286
31833,326154,-3196,-2244,12652,-1245,7176,21036,-0.2889,-0.13908,1.03432,-8.90992,56.18168,162.72443,-7.65822,15.47351,1.08288,1.82318,3.26927,0.151801,0.06798,0.000567,0.000567
31834,326164,-2276,-1534,11434,-1454,8634,26236,-0.23245,-0.09553,0.96195,-10.50534,67.31145,202.41908,-5.67114,13.52066,0.99423,1.50169,4.22037,0.171532,0.042398,0.029092,0.029092
31835,326175,-1026,-1152,12062,-2014,6348,27364,-0.15574,-0.07209,0.99926,-14.78015,49.86107,211.02977,-4.12656,8.83598,1.01389,1.2799,4.77287,0.178166,0.037412,0.013191,0.013191
31836,326185,-1220,-1706,11140,-2815,2319,25782,-0.16765,-0.10608,0.94448,-20.89466,19.10534,198.95345,-6.40816,10.00359,0.96509,1.0471,4.97843,0.180192,0.036046,0.002953,0.002953
31837,326196,-1308,-2538,11340,-2234,-2646,24099,-0.17305,-0.15711,0.95636,-16.45954,-18.79542,186.10611,-9.32926,10.12338,0.98451,0.76389,4.85114,0.190912,0.030447,0.011441,0.011441
31838,326206,-1246,-2616,11330,-1103,-7603,24518,-0.16924,-0.1619,0.95577,-7.82595,-56.63512,189.30458,-9.61401,9.90324,0.98405,0.57082,4.34608,0.201271,0.024795,0.010964,0.010964
31839,326217,-420,-2434,10480,-1001,-10233,27710,-0.11855,-0.15073,0.90526,-7.04733,-76.71145,213.67099,-9.45342,7.36077,0.92535,0.49144,3.58134,0.201903,0.024554,0.000692,0.000692
31840,326227,-1278,-2752,15538,-1653,-9334,29062,-0.1712,-0.17024,1.20581,-12.02443,-69.84885,223.99161,-8.03605,8.00273,1.22974,0.36855,2.88299,0.20196,0.024519,7.5e-05,7.5e-05
31841,326238,-2910,-4158,10858,-481,-3564,28840,-0.27135,-0.25648,0.92772,-3.07786,-25.80305,222.29695,-15.45432,15.74415,1.00004,-0.2724,3.13001,0.257737,-0.021824,0.038515,0.038515
31842,326249,104,-2776,12004,-860,-3412,29848,-0.0864,-0.17171,0.99582,-5.97099,-24.64275,229.99161,-9.78343,4.8868,1.0142,-0.45506,2.90931,0.268776,-0.024164,0.012739,0.012739
31843,326259,1236,-1730,11068,-1228,-4108,29603,-0.01693,-0.10755,0.9402,-8.78015,-29.95572,228.12138,-6.52564,1.02497,0.94648,-0.55337,2.60792,0.269493,-0.023974,0.001308,0.001308
31844,326269,2390,-1542,12130,-1332,-4816,25536,0.05389,-0.09602,1.0033,-9.57405,-35.36031,197.07558,-5.46658,-3.06033,1.00933,-0.75062,2.14548,0.278553,-0.013973,0.020524,0.020524
